431,ASSISTANCE REQUIRED WITH PROGRAMMING,"Lorem ipsum dolor sit amet, melius assueverit accommodare ius at, utinam euismod his ex, causae inermis probatus mel an. Eu graece suscipit duo, dicit accusam ut sea. Electram sadipscing ei vel, pro nusquam scaevola in. Has amet regione nominati in, te esse maiorum fierent cum. Graecis elaboraret scripserit mel cu.",8-14-2018,12-24-2017,1,2,14,4
432,OCULUS PROJECT,"Lorem ipsum dolor sit amet, melius assueverit accommodare ius at, utinam euismod his ex, causae inermis probatus mel an. Eu graece suscipit duo, dicit accusam ut sea. Electram sadipscing ei vel, pro nusquam scaevola in. Has amet regione nominati in, te esse maiorum fierent cum. Graecis elaboraret scripserit mel cu.",12-23-2018,3-6-2017,1,1,13,3
433,CORPORTATE STRATEGY PROJECT,"Lorem ipsum dolor sit amet, melius assueverit accommodare ius at, utinam euismod his ex, causae inermis probatus mel an. Eu graece suscipit duo, dicit accusam ut sea. Electram sadipscing ei vel, pro nusquam scaevola in. Has amet regione nominati in, te esse maiorum fierent cum. Graecis elaboraret scripserit mel cu.",11-20-2018,9-23-2018,1,4,8,2
434,PREZI TASK NEEDED FOR DEPARTMENT PROJECT,"Lorem ipsum dolor sit amet, melius assueverit accommodare ius at, utinam euismod his ex, causae inermis probatus mel an. Eu graece suscipit duo, dicit accusam ut sea. Electram sadipscing ei vel, pro nusquam scaevola in. Has amet regione nominati in, te esse maiorum fierent cum. Graecis elaboraret scripserit mel cu.",11-11-2018,10-5-2018,1,1,15,3
435,HELP WITH PHOTO-EDITING,"Lorem ipsum dolor sit amet, melius assueverit accommodare ius at, utinam euismod his ex, causae inermis probatus mel an. Eu graece suscipit duo, dicit accusam ut sea. Electram sadipscing ei vel, pro nusquam scaevola in. Has amet regione nominati in, te esse maiorum fierent cum. Graecis elaboraret scripserit mel cu.",12-25-2017,7-17-2017,1,3,11,2
436,MARKETING PROJECT,"Lorem ipsum dolor sit amet, melius assueverit accommodare ius at, utinam euismod his ex, causae inermis probatus mel an. Eu graece suscipit duo, dicit accusam ut sea. Electram sadipscing ei vel, pro nusquam scaevola in. Has amet regione nominati in, te esse maiorum fierent cum. Graecis elaboraret scripserit mel cu.",9-22-2018,6-8-2018,1,4,15,1
437,HELP WITH VIDEO-EDITING,"Lorem ipsum dolor sit amet, melius assueverit accommodare ius at, utinam euismod his ex, causae inermis probatus mel an. Eu graece suscipit duo, dicit accusam ut sea. Electram sadipscing ei vel, pro nusquam scaevola in. Has amet regione nominati in, te esse maiorum fierent cum. Graecis elaboraret scripserit mel cu.",1-1-2019,12-30-2018,1,2,10,4
438,NEED EXPERT IN  PROGRAMMING,"Lorem ipsum dolor sit amet, melius assueverit accommodare ius at, utinam euismod his ex, causae inermis probatus mel an. Eu graece suscipit duo, dicit accusam ut sea. Electram sadipscing ei vel, pro nusquam scaevola in. Has amet regione nominati in, te esse maiorum fierent cum. Graecis elaboraret scripserit mel cu.",8-26-2017,5-15-2017,1,2,12,1
439,ADVERTISING PROJECT,"Lorem ipsum dolor sit amet, melius assueverit accommodare ius at, utinam euismod his ex, causae inermis probatus mel an. Eu graece suscipit duo, dicit accusam ut sea. Electram sadipscing ei vel, pro nusquam scaevola in. Has amet regione nominati in, te esse maiorum fierent cum. Graecis elaboraret scripserit mel cu.",10-31-2018,11-5-2017,1,1,10,3
440,INSTAGRAM PROJECT,"Lorem ipsum dolor sit amet, melius assueverit accommodare ius at, utinam euismod his ex, causae inermis probatus mel an. Eu graece suscipit duo, dicit accusam ut sea. Electram sadipscing ei vel, pro nusquam scaevola in. Has amet regione nominati in, te esse maiorum fierent cum. Graecis elaboraret scripserit mel cu.",8-6-2018,4-16-2018,1,1,5,3
441,EXPERT HELP NEEDED IN PAINTING,"Lorem ipsum dolor sit amet, melius assueverit accommodare ius at, utinam euismod his ex, causae inermis probatus mel an. Eu graece suscipit duo, dicit accusam ut sea. Electram sadipscing ei vel, pro nusquam scaevola in. Has amet regione nominati in, te esse maiorum fierent cum. Graecis elaboraret scripserit mel cu.",9-25-2018,9-2-2018,1,3,9,4
442,ADVERTISING PROJECT,"Lorem ipsum dolor sit amet, melius assueverit accommodare ius at, utinam euismod his ex, causae inermis probatus mel an. Eu graece suscipit duo, dicit accusam ut sea. Electram sadipscing ei vel, pro nusquam scaevola in. Has amet regione nominati in, te esse maiorum fierent cum. Graecis elaboraret scripserit mel cu.",7-2-2017,2-22-2017,1,1,15,1
443,WHATSAPP PROJECT,"Lorem ipsum dolor sit amet, melius assueverit accommodare ius at, utinam euismod his ex, causae inermis probatus mel an. Eu graece suscipit duo, dicit accusam ut sea. Electram sadipscing ei vel, pro nusquam scaevola in. Has amet regione nominati in, te esse maiorum fierent cum. Graecis elaboraret scripserit mel cu.",12-18-2018,11-24-2018,1,4,11,2
444,ASSISTANCE REQUIRED WITH SUMMARIZATION,"Lorem ipsum dolor sit amet, melius assueverit accommodare ius at, utinam euismod his ex, causae inermis probatus mel an. Eu graece suscipit duo, dicit accusam ut sea. Electram sadipscing ei vel, pro nusquam scaevola in. Has amet regione nominati in, te esse maiorum fierent cum. Graecis elaboraret scripserit mel cu.",1-1-2019,1-29-2018,1,4,13,2
445,LARGE PROJECT : NEED HELP WITH SUMMARIZATION,"Lorem ipsum dolor sit amet, melius assueverit accommodare ius at, utinam euismod his ex, causae inermis probatus mel an. Eu graece suscipit duo, dicit accusam ut sea. Electram sadipscing ei vel, pro nusquam scaevola in. Has amet regione nominati in, te esse maiorum fierent cum. Graecis elaboraret scripserit mel cu.",3-11-2018,3-8-2017,1,2,9,3
446,OCULUS PROJECT,"Lorem ipsum dolor sit amet, melius assueverit accommodare ius at, utinam euismod his ex, causae inermis probatus mel an. Eu graece suscipit duo, dicit accusam ut sea. Electram sadipscing ei vel, pro nusquam scaevola in. Has amet regione nominati in, te esse maiorum fierent cum. Graecis elaboraret scripserit mel cu.",5-26-2018,6-17-2017,1,3,8,4
447,NEED EXPERT IN  PROOF READING,"Lorem ipsum dolor sit amet, melius assueverit accommodare ius at, utinam euismod his ex, causae inermis probatus mel an. Eu graece suscipit duo, dicit accusam ut sea. Electram sadipscing ei vel, pro nusquam scaevola in. Has amet regione nominati in, te esse maiorum fierent cum. Graecis elaboraret scripserit mel cu.",9-27-2017,6-24-2017,1,2,5,4
448,NEED EXPERT IN  PREZI,"Lorem ipsum dolor sit amet, melius assueverit accommodare ius at, utinam euismod his ex, causae inermis probatus mel an. Eu graece suscipit duo, dicit accusam ut sea. Electram sadipscing ei vel, pro nusquam scaevola in. Has amet regione nominati in, te esse maiorum fierent cum. Graecis elaboraret scripserit mel cu.",11-13-2018,8-25-2018,1,1,4,1
449,WHATSAPP PROJECT,"Lorem ipsum dolor sit amet, melius assueverit accommodare ius at, utinam euismod his ex, causae inermis probatus mel an. Eu graece suscipit duo, dicit accusam ut sea. Electram sadipscing ei vel, pro nusquam scaevola in. Has amet regione nominati in, te esse maiorum fierent cum. Graecis elaboraret scripserit mel cu.",10-27-2018,10-25-2018,1,1,4,3
450,POWERPOINT TUTOROIALS REQUIRED,"Lorem ipsum dolor sit amet, melius assueverit accommodare ius at, utinam euismod his ex, causae inermis probatus mel an. Eu graece suscipit duo, dicit accusam ut sea. Electram sadipscing ei vel, pro nusquam scaevola in. Has amet regione nominati in, te esse maiorum fierent cum. Graecis elaboraret scripserit mel cu.",8-7-2018,5-9-2018,1,2,15,2
451,HELP WITH ALGORITHMS,"Lorem ipsum dolor sit amet, melius assueverit accommodare ius at, utinam euismod his ex, causae inermis probatus mel an. Eu graece suscipit duo, dicit accusam ut sea. Electram sadipscing ei vel, pro nusquam scaevola in. Has amet regione nominati in, te esse maiorum fierent cum. Graecis elaboraret scripserit mel cu.",9-30-2018,7-26-2018,1,1,11,3
452,CORPORTATE STRATEGY PROJECT,"Lorem ipsum dolor sit amet, melius assueverit accommodare ius at, utinam euismod his ex, causae inermis probatus mel an. Eu graece suscipit duo, dicit accusam ut sea. Electram sadipscing ei vel, pro nusquam scaevola in. Has amet regione nominati in, te esse maiorum fierent cum. Graecis elaboraret scripserit mel cu.",10-15-2018,8-18-2018,1,1,5,4
453,GUIDANCE NEEDED WITH R,"Lorem ipsum dolor sit amet, melius assueverit accommodare ius at, utinam euismod his ex, causae inermis probatus mel an. Eu graece suscipit duo, dicit accusam ut sea. Electram sadipscing ei vel, pro nusquam scaevola in. Has amet regione nominati in, te esse maiorum fierent cum. Graecis elaboraret scripserit mel cu.",6-30-2018,4-18-2018,1,3,5,4
454,HELP WITH PROGRAMMING,"Lorem ipsum dolor sit amet, melius assueverit accommodare ius at, utinam euismod his ex, causae inermis probatus mel an. Eu graece suscipit duo, dicit accusam ut sea. Electram sadipscing ei vel, pro nusquam scaevola in. Has amet regione nominati in, te esse maiorum fierent cum. Graecis elaboraret scripserit mel cu.",5-18-2018,1-15-2017,1,2,6,2
455,HELP WITH SQL,"Lorem ipsum dolor sit amet, melius assueverit accommodare ius at, utinam euismod his ex, causae inermis probatus mel an. Eu graece suscipit duo, dicit accusam ut sea. Electram sadipscing ei vel, pro nusquam scaevola in. Has amet regione nominati in, te esse maiorum fierent cum. Graecis elaboraret scripserit mel cu.",12-26-2018,12-26-2018,1,2,11,4
456,EXPERT HELP NEEDED IN PHOTOGRAPHY,"Lorem ipsum dolor sit amet, melius assueverit accommodare ius at, utinam euismod his ex, causae inermis probatus mel an. Eu graece suscipit duo, dicit accusam ut sea. Electram sadipscing ei vel, pro nusquam scaevola in. Has amet regione nominati in, te esse maiorum fierent cum. Graecis elaboraret scripserit mel cu.",10-4-2018,6-12-2018,1,2,12,1
457, URGENT HELP IN  PAINTING,"Lorem ipsum dolor sit amet, melius assueverit accommodare ius at, utinam euismod his ex, causae inermis probatus mel an. Eu graece suscipit duo, dicit accusam ut sea. Electram sadipscing ei vel, pro nusquam scaevola in. Has amet regione nominati in, te esse maiorum fierent cum. Graecis elaboraret scripserit mel cu.",5-18-2018,3-8-2018,1,1,3,4
458,NEED EXPERT IN  PREZI,"Lorem ipsum dolor sit amet, melius assueverit accommodare ius at, utinam euismod his ex, causae inermis probatus mel an. Eu graece suscipit duo, dicit accusam ut sea. Electram sadipscing ei vel, pro nusquam scaevola in. Has amet regione nominati in, te esse maiorum fierent cum. Graecis elaboraret scripserit mel cu.",12-26-2018,12-26-2018,1,2,1,3
459,GUIDANCE NEEDED WITH PROGRAMMING,"Lorem ipsum dolor sit amet, melius assueverit accommodare ius at, utinam euismod his ex, causae inermis probatus mel an. Eu graece suscipit duo, dicit accusam ut sea. Electram sadipscing ei vel, pro nusquam scaevola in. Has amet regione nominati in, te esse maiorum fierent cum. Graecis elaboraret scripserit mel cu.",3-26-2018,4-27-2017,1,2,5,1
460,INSTAGRAM PROJECT,"Lorem ipsum dolor sit amet, melius assueverit accommodare ius at, utinam euismod his ex, causae inermis probatus mel an. Eu graece suscipit duo, dicit accusam ut sea. Electram sadipscing ei vel, pro nusquam scaevola in. Has amet regione nominati in, te esse maiorum fierent cum. Graecis elaboraret scripserit mel cu.",10-9-2018,4-13-2018,1,2,5,4
461,CORPORTATE STRATEGY PROJECT,"Lorem ipsum dolor sit amet, melius assueverit accommodare ius at, utinam euismod his ex, causae inermis probatus mel an. Eu graece suscipit duo, dicit accusam ut sea. Electram sadipscing ei vel, pro nusquam scaevola in. Has amet regione nominati in, te esse maiorum fierent cum. Graecis elaboraret scripserit mel cu.",3-10-2018,12-21-2017,1,4,1,1
462,WHATSAPP PROJECT,"Lorem ipsum dolor sit amet, melius assueverit accommodare ius at, utinam euismod his ex, causae inermis probatus mel an. Eu graece suscipit duo, dicit accusam ut sea. Electram sadipscing ei vel, pro nusquam scaevola in. Has amet regione nominati in, te esse maiorum fierent cum. Graecis elaboraret scripserit mel cu.",7-5-2018,6-28-2018,1,3,10,4
463,ADVERTISING PROJECT,"Lorem ipsum dolor sit amet, melius assueverit accommodare ius at, utinam euismod his ex, causae inermis probatus mel an. Eu graece suscipit duo, dicit accusam ut sea. Electram sadipscing ei vel, pro nusquam scaevola in. Has amet regione nominati in, te esse maiorum fierent cum. Graecis elaboraret scripserit mel cu.",7-7-2018,5-14-2018,1,4,7,1
464,POWERPOINT TUTOROIALS REQUIRED,"Lorem ipsum dolor sit amet, melius assueverit accommodare ius at, utinam euismod his ex, causae inermis probatus mel an. Eu graece suscipit duo, dicit accusam ut sea. Electram sadipscing ei vel, pro nusquam scaevola in. Has amet regione nominati in, te esse maiorum fierent cum. Graecis elaboraret scripserit mel cu.",11-24-2018,5-4-2017,1,2,15,1
465,GUIDANCE NEEDED WITH PAINTING,"Lorem ipsum dolor sit amet, melius assueverit accommodare ius at, utinam euismod his ex, causae inermis probatus mel an. Eu graece suscipit duo, dicit accusam ut sea. Electram sadipscing ei vel, pro nusquam scaevola in. Has amet regione nominati in, te esse maiorum fierent cum. Graecis elaboraret scripserit mel cu.",2-13-2018,11-14-2017,1,3,5,1
466, URGENT HELP IN  VBA,"Lorem ipsum dolor sit amet, melius assueverit accommodare ius at, utinam euismod his ex, causae inermis probatus mel an. Eu graece suscipit duo, dicit accusam ut sea. Electram sadipscing ei vel, pro nusquam scaevola in. Has amet regione nominati in, te esse maiorum fierent cum. Graecis elaboraret scripserit mel cu.",11-9-2018,9-6-2018,1,1,14,2
467,EXPERT HELP NEEDED IN POWERPOINT,"Lorem ipsum dolor sit amet, melius assueverit accommodare ius at, utinam euismod his ex, causae inermis probatus mel an. Eu graece suscipit duo, dicit accusam ut sea. Electram sadipscing ei vel, pro nusquam scaevola in. Has amet regione nominati in, te esse maiorum fierent cum. Graecis elaboraret scripserit mel cu.",12-26-2018,11-4-2018,1,2,14,4
468,INSTAGRAM PROJECT,"Lorem ipsum dolor sit amet, melius assueverit accommodare ius at, utinam euismod his ex, causae inermis probatus mel an. Eu graece suscipit duo, dicit accusam ut sea. Electram sadipscing ei vel, pro nusquam scaevola in. Has amet regione nominati in, te esse maiorum fierent cum. Graecis elaboraret scripserit mel cu.",11-2-2018,1-30-2018,1,4,7,3
469,HELP WITH ALGORITHMS,"Lorem ipsum dolor sit amet, melius assueverit accommodare ius at, utinam euismod his ex, causae inermis probatus mel an. Eu graece suscipit duo, dicit accusam ut sea. Electram sadipscing ei vel, pro nusquam scaevola in. Has amet regione nominati in, te esse maiorum fierent cum. Graecis elaboraret scripserit mel cu.",5-19-2018,7-3-2017,1,1,4,3
470,GUIDANCE NEEDED WITH ALGORITHMS,"Lorem ipsum dolor sit amet, melius assueverit accommodare ius at, utinam euismod his ex, causae inermis probatus mel an. Eu graece suscipit duo, dicit accusam ut sea. Electram sadipscing ei vel, pro nusquam scaevola in. Has amet regione nominati in, te esse maiorum fierent cum. Graecis elaboraret scripserit mel cu.",4-5-2018,2-4-2017,1,4,15,3
471,INSTAGRAM PROJECT,"Lorem ipsum dolor sit amet, melius assueverit accommodare ius at, utinam euismod his ex, causae inermis probatus mel an. Eu graece suscipit duo, dicit accusam ut sea. Electram sadipscing ei vel, pro nusquam scaevola in. Has amet regione nominati in, te esse maiorum fierent cum. Graecis elaboraret scripserit mel cu.",2-26-2018,1-31-2018,1,2,6,4
472,GUIDANCE NEEDED WITH VIDEO-EDITING,"Lorem ipsum dolor sit amet, melius assueverit accommodare ius at, utinam euismod his ex, causae inermis probatus mel an. Eu graece suscipit duo, dicit accusam ut sea. Electram sadipscing ei vel, pro nusquam scaevola in. Has amet regione nominati in, te esse maiorum fierent cum. Graecis elaboraret scripserit mel cu.",12-18-2018,12-12-2018,1,3,4,3
473,HELP WITH R,"Lorem ipsum dolor sit amet, melius assueverit accommodare ius at, utinam euismod his ex, causae inermis probatus mel an. Eu graece suscipit duo, dicit accusam ut sea. Electram sadipscing ei vel, pro nusquam scaevola in. Has amet regione nominati in, te esse maiorum fierent cum. Graecis elaboraret scripserit mel cu.",5-10-2018,1-25-2018,1,4,3,4
474,PROOF READING TASK AVAILABLE,"Lorem ipsum dolor sit amet, melius assueverit accommodare ius at, utinam euismod his ex, causae inermis probatus mel an. Eu graece suscipit duo, dicit accusam ut sea. Electram sadipscing ei vel, pro nusquam scaevola in. Has amet regione nominati in, te esse maiorum fierent cum. Graecis elaboraret scripserit mel cu.",5-1-2018,11-17-2017,1,1,10,2
475,HELP WITH ALGORITHMS,"Lorem ipsum dolor sit amet, melius assueverit accommodare ius at, utinam euismod his ex, causae inermis probatus mel an. Eu graece suscipit duo, dicit accusam ut sea. Electram sadipscing ei vel, pro nusquam scaevola in. Has amet regione nominati in, te esse maiorum fierent cum. Graecis elaboraret scripserit mel cu.",1-1-2019,1-1-2019,1,3,2,4
476,PHOTOGRAPHY TUTOROIALS REQUIRED,"Lorem ipsum dolor sit amet, melius assueverit accommodare ius at, utinam euismod his ex, causae inermis probatus mel an. Eu graece suscipit duo, dicit accusam ut sea. Electram sadipscing ei vel, pro nusquam scaevola in. Has amet regione nominati in, te esse maiorum fierent cum. Graecis elaboraret scripserit mel cu.",4-19-2018,2-16-2017,1,1,7,3
477,EXCEL TASK AVAILABLE,"Lorem ipsum dolor sit amet, melius assueverit accommodare ius at, utinam euismod his ex, causae inermis probatus mel an. Eu graece suscipit duo, dicit accusam ut sea. Electram sadipscing ei vel, pro nusquam scaevola in. Has amet regione nominati in, te esse maiorum fierent cum. Graecis elaboraret scripserit mel cu.",12-22-2018,11-19-2018,1,4,10,2
478,GUIDANCE NEEDED WITH PHOTOSHOP,"Lorem ipsum dolor sit amet, melius assueverit accommodare ius at, utinam euismod his ex, causae inermis probatus mel an. Eu graece suscipit duo, dicit accusam ut sea. Electram sadipscing ei vel, pro nusquam scaevola in. Has amet regione nominati in, te esse maiorum fierent cum. Graecis elaboraret scripserit mel cu.",12-5-2018,11-16-2018,1,3,5,2
479,ASSISTANCE REQUIRED WITH JAVA,"Lorem ipsum dolor sit amet, melius assueverit accommodare ius at, utinam euismod his ex, causae inermis probatus mel an. Eu graece suscipit duo, dicit accusam ut sea. Electram sadipscing ei vel, pro nusquam scaevola in. Has amet regione nominati in, te esse maiorum fierent cum. Graecis elaboraret scripserit mel cu.",6-29-2018,11-29-2017,1,3,9,3
480,PRODUCT DEVELOPMENT PROJECT,"Lorem ipsum dolor sit amet, melius assueverit accommodare ius at, utinam euismod his ex, causae inermis probatus mel an. Eu graece suscipit duo, dicit accusam ut sea. Electram sadipscing ei vel, pro nusquam scaevola in. Has amet regione nominati in, te esse maiorum fierent cum. Graecis elaboraret scripserit mel cu.",6-27-2018,2-17-2018,1,3,3,4
481,LARGE PROJECT : NEED HELP WITH PROOF READING,"Lorem ipsum dolor sit amet, melius assueverit accommodare ius at, utinam euismod his ex, causae inermis probatus mel an. Eu graece suscipit duo, dicit accusam ut sea. Electram sadipscing ei vel, pro nusquam scaevola in. Has amet regione nominati in, te esse maiorum fierent cum. Graecis elaboraret scripserit mel cu.",12-21-2018,10-30-2018,1,4,12,1
482,GUIDANCE NEEDED WITH PAINTING,"Lorem ipsum dolor sit amet, melius assueverit accommodare ius at, utinam euismod his ex, causae inermis probatus mel an. Eu graece suscipit duo, dicit accusam ut sea. Electram sadipscing ei vel, pro nusquam scaevola in. Has amet regione nominati in, te esse maiorum fierent cum. Graecis elaboraret scripserit mel cu.",7-30-2017,6-28-2017,1,3,5,2
483,HELP WITH PHOTOGRAPHY,"Lorem ipsum dolor sit amet, melius assueverit accommodare ius at, utinam euismod his ex, causae inermis probatus mel an. Eu graece suscipit duo, dicit accusam ut sea. Electram sadipscing ei vel, pro nusquam scaevola in. Has amet regione nominati in, te esse maiorum fierent cum. Graecis elaboraret scripserit mel cu.",12-24-2018,11-28-2017,1,4,15,4
484,MARKETING PROJECT,"Lorem ipsum dolor sit amet, melius assueverit accommodare ius at, utinam euismod his ex, causae inermis probatus mel an. Eu graece suscipit duo, dicit accusam ut sea. Electram sadipscing ei vel, pro nusquam scaevola in. Has amet regione nominati in, te esse maiorum fierent cum. Graecis elaboraret scripserit mel cu.",11-15-2018,3-2-2017,1,1,14,4
485,PHOTO-EDITING TASK NEEDED FOR DEPARTMENT PROJECT,"Lorem ipsum dolor sit amet, melius assueverit accommodare ius at, utinam euismod his ex, causae inermis probatus mel an. Eu graece suscipit duo, dicit accusam ut sea. Electram sadipscing ei vel, pro nusquam scaevola in. Has amet regione nominati in, te esse maiorum fierent cum. Graecis elaboraret scripserit mel cu.",9-28-2018,8-26-2018,1,4,2,3
486,ASSISTANCE REQUIRED WITH C#,"Lorem ipsum dolor sit amet, melius assueverit accommodare ius at, utinam euismod his ex, causae inermis probatus mel an. Eu graece suscipit duo, dicit accusam ut sea. Electram sadipscing ei vel, pro nusquam scaevola in. Has amet regione nominati in, te esse maiorum fierent cum. Graecis elaboraret scripserit mel cu.",12-16-2018,3-18-2018,1,2,15,4
487,GUIDANCE NEEDED WITH EXCEL,"Lorem ipsum dolor sit amet, melius assueverit accommodare ius at, utinam euismod his ex, causae inermis probatus mel an. Eu graece suscipit duo, dicit accusam ut sea. Electram sadipscing ei vel, pro nusquam scaevola in. Has amet regione nominati in, te esse maiorum fierent cum. Graecis elaboraret scripserit mel cu.",9-1-2018,7-21-2017,1,2,3,2
488,PHOTO-EDITING HELP NEEDED,"Lorem ipsum dolor sit amet, melius assueverit accommodare ius at, utinam euismod his ex, causae inermis probatus mel an. Eu graece suscipit duo, dicit accusam ut sea. Electram sadipscing ei vel, pro nusquam scaevola in. Has amet regione nominati in, te esse maiorum fierent cum. Graecis elaboraret scripserit mel cu.",12-15-2018,4-11-2018,1,1,9,2
489,ASSISTANCE REQUIRED WITH PHOTO-EDITING,"Lorem ipsum dolor sit amet, melius assueverit accommodare ius at, utinam euismod his ex, causae inermis probatus mel an. Eu graece suscipit duo, dicit accusam ut sea. Electram sadipscing ei vel, pro nusquam scaevola in. Has amet regione nominati in, te esse maiorum fierent cum. Graecis elaboraret scripserit mel cu.",9-26-2018,5-12-2018,1,1,11,1
490,LARGE PROJECT : NEED HELP WITH FINANCIAL ANALYSIS,"Lorem ipsum dolor sit amet, melius assueverit accommodare ius at, utinam euismod his ex, causae inermis probatus mel an. Eu graece suscipit duo, dicit accusam ut sea. Electram sadipscing ei vel, pro nusquam scaevola in. Has amet regione nominati in, te esse maiorum fierent cum. Graecis elaboraret scripserit mel cu.",12-1-2018,1-30-2018,1,4,2,1
491,SQL TASK AVAILABLE,"Lorem ipsum dolor sit amet, melius assueverit accommodare ius at, utinam euismod his ex, causae inermis probatus mel an. Eu graece suscipit duo, dicit accusam ut sea. Electram sadipscing ei vel, pro nusquam scaevola in. Has amet regione nominati in, te esse maiorum fierent cum. Graecis elaboraret scripserit mel cu.",11-19-2018,6-16-2018,1,4,12,4
492,ASSISTANCE REQUIRED WITH R,"Lorem ipsum dolor sit amet, melius assueverit accommodare ius at, utinam euismod his ex, causae inermis probatus mel an. Eu graece suscipit duo, dicit accusam ut sea. Electram sadipscing ei vel, pro nusquam scaevola in. Has amet regione nominati in, te esse maiorum fierent cum. Graecis elaboraret scripserit mel cu.",12-26-2018,10-1-2018,1,3,8,2
493,ASSISTANCE REQUIRED WITH JAVA,"Lorem ipsum dolor sit amet, melius assueverit accommodare ius at, utinam euismod his ex, causae inermis probatus mel an. Eu graece suscipit duo, dicit accusam ut sea. Electram sadipscing ei vel, pro nusquam scaevola in. Has amet regione nominati in, te esse maiorum fierent cum. Graecis elaboraret scripserit mel cu.",11-22-2018,9-20-2018,1,2,2,1
494,INSTAGRAM PROJECT,"Lorem ipsum dolor sit amet, melius assueverit accommodare ius at, utinam euismod his ex, causae inermis probatus mel an. Eu graece suscipit duo, dicit accusam ut sea. Electram sadipscing ei vel, pro nusquam scaevola in. Has amet regione nominati in, te esse maiorum fierent cum. Graecis elaboraret scripserit mel cu.",11-27-2018,6-9-2017,1,2,7,3
495,PAINTING TASK AVAILABLE,"Lorem ipsum dolor sit amet, melius assueverit accommodare ius at, utinam euismod his ex, causae inermis probatus mel an. Eu graece suscipit duo, dicit accusam ut sea. Electram sadipscing ei vel, pro nusquam scaevola in. Has amet regione nominati in, te esse maiorum fierent cum. Graecis elaboraret scripserit mel cu.",2-4-2018,2-2-2018,1,4,7,2
496, URGENT HELP IN  PAINTING,"Lorem ipsum dolor sit amet, melius assueverit accommodare ius at, utinam euismod his ex, causae inermis probatus mel an. Eu graece suscipit duo, dicit accusam ut sea. Electram sadipscing ei vel, pro nusquam scaevola in. Has amet regione nominati in, te esse maiorum fierent cum. Graecis elaboraret scripserit mel cu.",11-22-2018,8-5-2018,1,3,7,3
497,ADVERTISING PROJECT,"Lorem ipsum dolor sit amet, melius assueverit accommodare ius at, utinam euismod his ex, causae inermis probatus mel an. Eu graece suscipit duo, dicit accusam ut sea. Electram sadipscing ei vel, pro nusquam scaevola in. Has amet regione nominati in, te esse maiorum fierent cum. Graecis elaboraret scripserit mel cu.",11-8-2018,8-5-2018,1,1,15,3
498, URGENT HELP IN  VBA,"Lorem ipsum dolor sit amet, melius assueverit accommodare ius at, utinam euismod his ex, causae inermis probatus mel an. Eu graece suscipit duo, dicit accusam ut sea. Electram sadipscing ei vel, pro nusquam scaevola in. Has amet regione nominati in, te esse maiorum fierent cum. Graecis elaboraret scripserit mel cu.",9-1-2018,12-26-2017,1,3,1,1
499,ADVERTISING PROJECT,"Lorem ipsum dolor sit amet, melius assueverit accommodare ius at, utinam euismod his ex, causae inermis probatus mel an. Eu graece suscipit duo, dicit accusam ut sea. Electram sadipscing ei vel, pro nusquam scaevola in. Has amet regione nominati in, te esse maiorum fierent cum. Graecis elaboraret scripserit mel cu.",7-15-2018,10-5-2017,1,2,8,4
500,GUIDANCE NEEDED WITH POWERPOINT,"Lorem ipsum dolor sit amet, melius assueverit accommodare ius at, utinam euismod his ex, causae inermis probatus mel an. Eu graece suscipit duo, dicit accusam ut sea. Electram sadipscing ei vel, pro nusquam scaevola in. Has amet regione nominati in, te esse maiorum fierent cum. Graecis elaboraret scripserit mel cu.",6-16-2018,3-29-2018,1,4,9,2
501,VIDEO-EDITING TASK NEEDED FOR DEPARTMENT PROJECT,"Lorem ipsum dolor sit amet, melius assueverit accommodare ius at, utinam euismod his ex, causae inermis probatus mel an. Eu graece suscipit duo, dicit accusam ut sea. Electram sadipscing ei vel, pro nusquam scaevola in. Has amet regione nominati in, te esse maiorum fierent cum. Graecis elaboraret scripserit mel cu.",2-26-2018,2-26-2018,1,4,14,2
502,INSTAGRAM PROJECT,"Lorem ipsum dolor sit amet, melius assueverit accommodare ius at, utinam euismod his ex, causae inermis probatus mel an. Eu graece suscipit duo, dicit accusam ut sea. Electram sadipscing ei vel, pro nusquam scaevola in. Has amet regione nominati in, te esse maiorum fierent cum. Graecis elaboraret scripserit mel cu.",7-13-2018,10-31-2017,1,3,13,1
503,HELP WITH VBA,"Lorem ipsum dolor sit amet, melius assueverit accommodare ius at, utinam euismod his ex, causae inermis probatus mel an. Eu graece suscipit duo, dicit accusam ut sea. Electram sadipscing ei vel, pro nusquam scaevola in. Has amet regione nominati in, te esse maiorum fierent cum. Graecis elaboraret scripserit mel cu.",12-16-2017,5-27-2017,1,2,14,4
504,GUIDANCE NEEDED WITH PHOTOSHOP,"Lorem ipsum dolor sit amet, melius assueverit accommodare ius at, utinam euismod his ex, causae inermis probatus mel an. Eu graece suscipit duo, dicit accusam ut sea. Electram sadipscing ei vel, pro nusquam scaevola in. Has amet regione nominati in, te esse maiorum fierent cum. Graecis elaboraret scripserit mel cu.",11-11-2018,9-25-2017,1,4,1,4
